StartTime,RequestType,Latency,ResponseCode
1701898285764,POST,235,200
1701898285749,POST,251,200
1701898285736,POST,264,200
1701898285795,POST,206,200
1701898285764,POST,244,200
1701898285780,POST,846,200
1701898285798,POST,828,200
1701898285764,POST,862,200
1701898285797,POST,847,200
1701898285854,POST,803,200
1701898285838,POST,820,200
1701898285838,POST,820,200
1701898285854,POST,804,200
1701898285824,POST,849,200
1701898285885,POST,788,200
1701898285870,POST,845,200
1701898285838,POST,877,200
1701898285896,POST,833,200
1701898285885,POST,845,200
1701898285870,POST,860,200
1701898285898,POST,846,200
1701898285956,POST,788,200
1701898285955,POST,790,200
1701898285941,POST,816,200
1701898285955,POST,803,200
1701898285994,POST,787,200
1701898285953,POST,828,200
1701898286000,POST,795,200
1701898285984,POST,816,200
1701898286000,POST,824,200
1701898285999,POST,825,200
1701898286008,POST,816,200
1701898286001,POST,823,200
1701898286626,POST,212,200
1701898286644,POST,205,200
1701898286626,POST,227,200
1701898286657,POST,206,200
1701898286658,POST,205,200
1701898286658,POST,226,200
1701898286626,POST,258,200
1701898286673,POST,211,200
1701898286658,POST,245,200
1701898286673,POST,247,200
1701898286715,POST,206,200
1701898286745,POST,191,200
1701898286715,POST,222,200
1701898286744,POST,199,200
1701898286730,POST,214,200
1701898286730,POST,219,200
1701898286758,POST,204,200
1701898286729,POST,234,200
1701898286757,POST,208,200
1701898286781,POST,242,200
1701898286781,POST,242,200
1701898286800,POST,223,200
1701898286795,POST,230,200
1701898286838,POST,474,200
1701898286863,POST,484,200
1701898286849,POST,509,200
1701898286863,POST,495,200
1701898286884,POST,475,200
1701898286824,POST,538,200
1701898286853,POST,509,200
1701898286824,POST,538,200
1701898286884,POST,518,200
1701898286903,POST,516,200
1701898286920,POST,525,200
1701898286963,POST,483,200
1701898286937,POST,512,200
1701898286962,POST,511,200
1701898286921,POST,552,200
1701898286884,POST,590,200
1701898287023,POST,465,200
1701898286943,POST,545,200
1701898287023,POST,465,200
1701898287023,POST,465,200
1701898286944,POST,558,200
1701898287025,POST,477,200
1701898286936,POST,576,200
1701898287312,POST,201,200
1701898287347,POST,202,200
1701898287358,POST,197,200
1701898287362,POST,201,200
1701898287359,POST,206,200
1701898287362,POST,204,200
1701898287358,POST,209,200
1701898287419,POST,194,200
1701898287445,POST,205,200
1701898287449,POST,234,200
1701898287502,POST,208,200
1701898287488,POST,222,200
1701898287513,POST,197,200
1701898287488,POST,222,200
1701898287488,POST,223,200
1701898287473,POST,238,200
1701898287502,POST,220,200
1701898287512,POST,212,200
1701898287549,POST,200,200
1701898287555,POST,199,200
1701898287565,POST,209,200
1701898287566,POST,208,200
1701898287613,POST,202,200
1701898287683,POST,190,200
1701898287711,POST,189,200
1701898287722,POST,192,200
1701898287710,POST,205,200
1701898287710,POST,205,200
1701898287710,POST,205,200
1701898287710,POST,205,200
1701898287724,POST,223,200
1701898287749,POST,199,200
1701898287754,POST,220,200
1701898287774,POST,200,200
1701898287774,POST,220,200
1701898287815,POST,225,200
1701898287914,POST,206,200
1701898287915,POST,238,200
1701898287915,POST,238,200
1701898287915,POST,238,200
1701898287900,POST,254,200
1701898287947,POST,218,200
1701898287948,POST,231,200
1701898287994,POST,212,200
1701898287974,POST,243,200
1701898287974,POST,244,200
1701898288040,POST,229,200
1701898288120,POST,244,200
1701898288153,POST,239,200
1701898288154,POST,238,200
1701898288153,POST,241,200
1701898288153,POST,244,200
1701898288165,POST,233,200
1701898288179,POST,248,200
1701898288217,POST,222,200
1701898288206,POST,234,200
1701898288218,POST,235,200
1701898288269,POST,227,200
1701898288364,POST,199,200
1701898288392,POST,179,200
1701898288392,POST,183,200
1701898288398,POST,177,200
1701898288394,POST,201,200
1701898288397,POST,198,200
1701898288427,POST,197,200
1701898288439,POST,198,200
1701898288453,POST,185,200
1701898288440,POST,198,200
1701898288496,POST,181,200
1701898288563,POST,182,200
1701898288571,POST,201,200
1701898288575,POST,199,200
1701898288595,POST,192,200
1701898288595,POST,204,200
1701898288624,POST,212,200
1701898288638,POST,215,200
1701898288638,POST,215,200
1701898288637,POST,216,200
1701898288677,POST,190,200
1701898288745,POST,187,200
1701898288774,POST,187,200
1701898288799,POST,177,200
1701898288772,POST,204,200
1701898288787,POST,200,200
1701898288836,POST,177,200
1701898288853,POST,186,200
1701898288867,POST,173,200
1701898288853,POST,187,200
1701898288853,POST,190,200
1701898288961,POST,198,200
1701898288976,POST,208,200
1701898288976,POST,208,200
1701898288987,POST,210,200
1701898289013,POST,185,200
1701898289040,POST,184,200
1701898289043,POST,195,200
1701898289039,POST,199,200
1701898289040,POST,202,200
1701898289184,POST,204,200
1701898289184,POST,204,200
1701898289197,POST,210,200
1701898289198,POST,209,200
1701898289224,POST,217,200
1701898289238,POST,203,200
1701898289242,POST,199,200
1701898289238,POST,203,200
1701898289407,POST,188,200
1701898289388,POST,207,200
1701898289388,POST,207,200
1701898289407,POST,204,200
1701898289441,POST,180,200
1701898289441,POST,203,200
1701898289441,POST,203,200
1701898289441,POST,203,200
1701898289595,POST,188,200
1701898289595,POST,188,200
1701898289595,POST,210,200
1701898289611,POST,196,200
1701898289621,POST,186,200
1701898289644,POST,186,200
1701898289644,POST,188,200
1701898289644,POST,201,200
1701898289783,POST,190,200
1701898289783,POST,190,200
1701898289807,POST,199,200
1701898289805,POST,201,200
1701898289807,POST,213,200
1701898289830,POST,203,200
1701898289973,POST,180,200
1701898289973,POST,180,200
1701898290006,POST,204,200
1701898290020,POST,200,200
1701898290033,POST,188,200
1701898290153,POST,204,200
1701898290153,POST,242,200
1701898290210,POST,241,200
1701898290220,POST,244,200
1701898290221,POST,249,200
1701898290357,POST,208,200
1701898290395,POST,202,200
1701898290451,POST,198,200
1701898290470,POST,202,200
1701898290464,POST,208,200
1701898290565,POST,175,200
1701898290597,POST,192,200
1701898290649,POST,184,200
1701898290672,POST,170,200
1701898290672,POST,179,200
1701898290740,POST,168,200
1701898290833,POST,167,200
1701898290851,POST,165,200
1701898290842,POST,174,200
1701898290908,POST,171,200
1701898291016,POST,171,200
1701898291000,POST,187,200
1701898291016,POST,171,200
1701898291079,POST,193,200
1701898291187,POST,769,200
1701898291187,POST,770,200
1701898291187,POST,780,200
1701898291272,POST,782,200
1701898291957,POST,179,200
1701898291967,POST,177,200
1701898291956,POST,188,200
1701898292054,POST,185,200
1701898292144,POST,194,200
1701898292239,POST,182,200
1701898292339,POST,196,200
1701898292535,POST,182,200
1701898292717,POST,171,200
1701898292888,POST,171,200
1701898293059,POST,191,200
1701898293250,POST,193,200
1701898293443,POST,173,200
1701898293616,POST,168,200
1701898293784,POST,557,200
1701898294341,POST,196,200
1701898294537,POST,188,200
1701898294725,POST,192,200
1701898294917,POST,176,200
1701898273557,POST,25959,200
1701898299311,POST,245,200
1701898299399,POST,172,200
1701898273649,POST,25950,200
1701898299422,POST,191,200
1701898299443,POST,181,200
1701898299444,POST,193,200
1701898299459,POST,204,200
1701898299499,POST,176,200
1701898299516,POST,185,200
1701898299556,POST,188,200
1701898299571,POST,186,200
1701898299595,POST,183,200
1701898299613,POST,211,200
1701898299624,POST,208,200
1701898299633,POST,210,200
1701898299599,POST,246,200
1701898299637,POST,212,200
1701898299675,POST,224,200
1701898299663,POST,236,200
1701898299701,POST,198,200
1701898299744,POST,233,200
1701898299778,POST,199,200
1701898299757,POST,221,200
1701898299832,POST,187,200
1701898299824,POST,204,200
1701898299845,POST,184,200
1701898299849,POST,180,200
1701898299843,POST,208,200
1701898299899,POST,178,200
1701898299899,POST,180,200
1701898299899,POST,203,200
1701898299977,POST,183,200
1701898299977,POST,186,200
1701898299978,POST,186,200
1701898300019,POST,203,200
1701898300030,POST,192,200
1701898300029,POST,197,200
1701898300028,POST,213,200
1701898300051,POST,198,200
1701898300079,POST,200,200
1701898300077,POST,204,200
1701898300102,POST,190,200
1701898300160,POST,186,200
1701898300163,POST,185,200
1701898300226,POST,171,200
1701898300222,POST,176,200
1701898300222,POST,177,200
1701898300241,POST,173,200
1701898300249,POST,165,200
1701898300281,POST,169,200
1701898300279,POST,185,200
1701898300292,POST,184,200
1701898300348,POST,179,200
1701898300346,POST,183,200
1701898300398,POST,187,200
1701898300397,POST,191,200
1701898300450,POST,209,200
1701898300464,POST,218,200
1701898300527,POST,209,200
1701898300585,POST,193,200
1701898300659,POST,183,200
1701898300736,POST,168,200
1701898300778,POST,171,200
1701898300842,POST,167,200
1701898300904,POST,185,200
1701898300949,POST,179,200
1701898301009,POST,169,200
1701898301089,POST,189,200
1701898301178,POST,187,200
1701898301278,POST,171,200
1701898301365,POST,163,200
1701898301449,POST,165,200
1701898301528,POST,188,200
1701898301614,POST,186,200
1701898301716,POST,193,200
1701898301800,POST,174,200
1701898301909,POST,189,200
1701898301974,POST,186,200
1701898302098,POST,169,200
1701898302160,POST,170,200
1701898302267,POST,177,200
1701898302444,POST,184,200
1701898302628,POST,188,200
1701898302816,POST,191,200
1701898280586,POST,30876,200
1701898311462,POST,174,200
1701898280936,POST,30822,200
1701898311636,POST,163,200
1701898311758,POST,185,200
1701898311799,POST,193,200
1701898311943,POST,171,200
1701898312114,POST,184,200
1701898312300,POST,263,200
1701898312300,POST,269,200
1701898312299,POST,273,200
1701898312301,POST,272,200
1701898312299,POST,276,200
1701898312302,POST,393,200
1701898312302,POST,409,200
1701898312298,POST,458,200
1701898312303,POST,455,200
1701898312303,POST,457,200
1701898312300,POST,461,200
1701898312302,POST,465,200
1701898312305,POST,462,200
1701898312300,POST,473,200
1701898312301,POST,472,200
1701898312303,POST,478,200
1701898312302,POST,483,200
1701898312301,POST,484,200
1701898312301,POST,493,200
1701898312300,POST,495,200
1701898312303,POST,493,200
1701898312299,POST,497,200
1701898312300,POST,496,200
1701898312299,POST,498,200
1701898312301,POST,501,200
1701898312302,POST,500,200
1701898312299,POST,515,200
1701898312306,POST,509,200
1701898312306,POST,521,200
1701898312298,POST,529,200
1701898312301,POST,526,200
1701898312301,POST,529,200
1701898312304,POST,527,200
1701898312304,POST,550,200
1701898312304,POST,556,200
1701898312300,POST,561,200
1701898312306,POST,567,200
1701898312305,POST,569,200
1701898312305,POST,590,200
1701898312308,POST,589,200
1701898312304,POST,593,200
1701898312302,POST,601,200
1701898312306,POST,597,200
1701898312302,POST,603,200
1701898312305,POST,618,200
1701898312304,POST,621,200
1701898312307,POST,625,200
1701898312303,POST,629,200
1701898312305,POST,647,200
1701898312307,POST,645,200
1701898312301,POST,652,200
1701898312308,POST,659,200
1701898312305,POST,662,200
1701898312306,POST,663,200
1701898312304,POST,665,200
1701898312305,POST,675,200
1701898312306,POST,692,200
1701898312307,POST,692,200
1701898312307,POST,693,200
1701898312309,POST,706,200
1701898312303,POST,722,200
1701898312306,POST,720,200
1701898312308,POST,719,200
1701898312307,POST,720,200
1701898312304,POST,725,200
1701898312309,POST,720,200
1701898312307,POST,726,200
1701898312308,POST,730,200
1701898312307,POST,736,200
1701898312304,POST,740,200
1701898312303,POST,741,200
1701898312307,POST,752,200
1701898312306,POST,753,200
1701898312308,POST,751,200
1701898312304,POST,757,200
1701898312308,POST,764,200
1701898312305,POST,767,200
1701898312311,POST,815,200
1701898312310,POST,816,200
1701898312305,POST,821,200
1701898312310,POST,869,200
1701898312311,POST,881,200
1701898312307,POST,886,200
1701898312309,POST,895,200
1701898312312,POST,892,200
1701898312314,POST,891,200
1701898312313,POST,894,200
1701898312312,POST,911,200
1701898312310,POST,913,200
1701898312312,POST,911,200
1701898312312,POST,911,200
1701898312311,POST,913,200
1701898312312,POST,938,200
1701898312312,POST,939,200
1701898312313,POST,938,200
1701898312311,POST,940,200
1701898312312,POST,939,200
1701898312310,POST,954,200
1701898312311,POST,954,200
1701898312309,POST,965,200
1701898312310,POST,969,200
1701898312310,POST,977,200
1701898312308,POST,982,200
1701898312309,POST,986,200
1701898312313,POST,997,200
1701898312313,POST,998,200
1701898312313,POST,1001,200
1701898312314,POST,1001,200
1701898312309,POST,1006,200
1701898312311,POST,1010,200
1701898312314,POST,1009,200
1701898312315,POST,1019,200
1701898312315,POST,1024,200
1701898312313,POST,1026,200
1701898312315,POST,1025,200
1701898312563,POST,778,200
1701898312315,POST,1036,200
1701898312315,POST,1038,200
1701898312311,POST,1043,200
1701898312314,POST,1040,200
1701898312313,POST,1048,200
1701898312310,POST,1055,200
1701898312767,POST,599,200
1701898312573,POST,793,200
1701898312314,POST,1065,200
1701898312315,POST,1064,200
1701898312767,POST,613,200
1701898312575,POST,833,200
1701898312309,POST,1101,200
1701898312572,POST,838,200
1701898312711,POST,712,200
1701898312695,POST,728,200
1701898312309,POST,1115,200
1701898312313,POST,1112,200
1701898312760,POST,686,200
1701898312761,POST,720,200
1701898312314,POST,1170,200
1701898312756,POST,728,200
1701898312569,POST,918,200
1701898312314,POST,1180,200
1701898312758,POST,738,200
1701898312873,POST,639,200
1701898312932,POST,581,200
1701898312785,POST,740,200
1701898312795,POST,735,200
1701898312773,POST,771,200
1701898312796,POST,761,200
1701898312861,POST,700,200
1701898312860,POST,701,200
1701898312785,POST,776,200
1701898312796,POST,770,200
1701898312773,POST,793,200
1701898312802,POST,770,200
1701898312781,POST,792,200
1701898312897,POST,677,200
1701898312827,POST,752,200
1701898312794,POST,786,200
1701898312905,POST,682,200
1701898312814,POST,773,200
1701898312895,POST,709,200
1701898312903,POST,715,200
1701898312854,POST,764,200
1701898312830,POST,789,200
1701898312903,POST,716,200
1701898312952,POST,668,200
1701898312802,POST,830,200
1701898312952,POST,680,200
1701898312897,POST,738,200
1701898312923,POST,724,200
1701898312925,POST,726,200
1701898312932,POST,731,200
1701898312796,POST,867,200
1701898312797,POST,867,200
1701898312827,POST,837,200
1701898312874,POST,798,200
1701898312953,POST,723,200
1701898312831,POST,859,200
1701898312969,POST,724,200
1701898312815,POST,878,200
1701898312967,POST,732,200
1701898312969,POST,736,200
1701898312827,POST,878,200
1701898312980,POST,726,200
1701898312999,POST,709,200
1701898313033,POST,675,200
1701898313000,POST,710,200
1701898312967,POST,751,200
1701898313029,POST,689,200
1701898313027,POST,692,200
1701898313044,POST,705,200
1701898313015,POST,734,200
1701898313026,POST,737,200
1701898313027,POST,736,200
1701898313025,POST,746,200
1701898313043,POST,729,200
1701898312998,POST,779,200
1701898313029,POST,755,200
1701898313250,POST,547,200
1701898313044,POST,754,200
1701898313126,POST,707,200
1701898313126,POST,707,200
1701898313038,POST,795,200
1701898313072,POST,761,200
1701898313126,POST,707,200
1701898313059,POST,774,200
1701898313179,POST,655,200
1701898313061,POST,785,200
1701898313059,POST,787,200
1701898313192,POST,685,200
1701898313072,POST,805,200
1701898313193,POST,687,200
1701898313059,POST,822,200
1701898313207,POST,674,200
1701898313204,POST,703,200
1701898313223,POST,685,200
1701898313223,POST,685,200
1701898313204,POST,708,200
1701898313223,POST,689,200
1701898313251,POST,663,200
1701898313224,POST,698,200
1701898313205,POST,718,200
1701898313264,POST,662,200
1701898313251,POST,675,200
1701898313251,POST,677,200
1701898313287,POST,648,200
1701898313310,POST,668,200
1701898313223,POST,756,200
1701898313274,POST,706,200
1701898313279,POST,703,200
1701898313321,POST,661,200
1701898313314,POST,668,200
1701898313311,POST,707,200
1701898313295,POST,723,200
1701898313323,POST,710,200
1701898313290,POST,744,200
1701898313361,POST,674,200
1701898313315,POST,735,200
1701898313379,POST,680,200
1701898313341,POST,727,200
1701898313265,POST,807,200
1701898313353,POST,725,200
1701898313351,POST,727,200
1701898313408,POST,671,200
1701898313251,POST,831,200
1701898313339,POST,752,200
1701898313340,POST,751,200
1701898313339,POST,754,200
1701898313334,POST,769,200
1701898313354,POST,749,200
1701898313366,POST,756,200
1701898313354,POST,769,200
1701898313365,POST,758,200
1701898313315,POST,822,200
1701898313424,POST,714,200
1701898313366,POST,772,200
1701898313494,POST,678,200
1701898313487,POST,685,200
1701898313379,POST,803,200
1701898313410,POST,772,200
1701898313423,POST,761,200
1701898313380,POST,805,200
1701898313484,POST,728,200
1701898313425,POST,794,200
1701898313484,POST,741,200
1701898313481,POST,754,200
1701898313496,POST,743,200
1701898313566,POST,680,200
1701898313530,POST,719,200
1701898313423,POST,826,200
1701898313525,POST,726,200
1701898313574,POST,677,200
1701898313663,POST,589,200
1701898313561,POST,713,200
1701898313446,POST,828,200
1701898313566,POST,709,200
1701898313557,POST,719,200
1701898313513,POST,764,200
1701898313561,POST,725,200
1701898313618,POST,668,200
1701898313512,POST,774,200
1701898313573,POST,745,200
1701898313544,POST,774,200
1701898313561,POST,757,200
1701898313664,POST,663,200
1701898313619,POST,716,200
1701898313604,POST,731,200
1701898313618,POST,718,200
1701898313410,POST,926,200
1701898313620,POST,721,200
1701898313676,POST,674,200
1701898313587,POST,763,200
1701898313579,POST,798,200
1701898313587,POST,791,200
1701898313632,POST,746,200
1701898313580,POST,844,200
1701898313651,POST,773,200
1701898313647,POST,777,200
1701898313663,POST,766,200
1701898313619,POST,812,200
1701898313693,POST,749,200
1701898313635,POST,825,200
1701898313710,POST,750,200
1701898313664,POST,804,200
1701898313632,POST,842,200
1701898313706,POST,775,200
1701898313690,POST,793,200
1701898313705,POST,780,200
1701898313708,POST,777,200
1701898313718,POST,768,200
1701898313749,POST,737,200
1701898313749,POST,737,200
1701898313708,POST,779,200
1701898313572,POST,952,200
1701898313833,POST,692,200
1701898313914,POST,611,200
1701898313672,POST,856,200
1701898313912,POST,626,200
1701898313877,POST,661,200
1701898313880,POST,658,200
1701898313719,POST,832,200
1701898313693,POST,870,200
1701898313763,POST,800,200
1701898313771,POST,807,200
1701898313777,POST,803,200
1701898313772,POST,809,200
1701898313699,POST,882,200
1701898313833,POST,759,200
1701898313705,POST,887,200
1701898313926,POST,666,200
1701898313846,POST,764,200
1701898313881,POST,730,200
1701898313833,POST,786,200
1701898313907,POST,717,200
1701898313912,POST,713,200
1701898313881,POST,744,200
1701898313923,POST,708,200
1701898313833,POST,801,200
1701898313908,POST,730,200
1701898313718,POST,920,200
1701898313798,POST,842,200
1701898313877,POST,763,200
1701898313763,POST,881,200
1701898313978,POST,666,200
1701898313982,POST,705,200
1701898313982,POST,705,200
1701898313928,POST,762,200
1701898313923,POST,775,200
1701898313833,POST,866,200
1701898313797,POST,904,200
1701898313979,POST,726,200
1701898313834,POST,881,200
1701898313833,POST,882,200
1701898314033,POST,704,200
1701898314018,POST,732,200
1701898313980,POST,771,200
1701898313908,POST,847,200
1701898313846,POST,909,200
1701898314018,POST,740,200
1701898313982,POST,777,200
1701898314035,POST,724,200
1701898314034,POST,728,200
1701898314091,POST,672,200
1701898313926,POST,875,200
1701898313935,POST,867,200
1701898313784,POST,1026,200
1701898314123,POST,690,200
1701898314182,POST,632,200
1701898314093,POST,721,200
1701898314072,POST,743,200
1701898314059,POST,756,200
1701898314078,POST,745,200
1701898314079,POST,744,200
1701898314091,POST,732,200
1701898314068,POST,757,200
1701898314078,POST,748,200
1701898314050,POST,787,200
1701898314172,POST,721,200
1701898314138,POST,755,200
1701898314172,POST,721,200
1701898314138,POST,755,200
1701898314219,POST,675,200
1701898314182,POST,712,200
1701898314137,POST,772,200
1701898314123,POST,786,200
1701898314212,POST,697,200
1701898314184,POST,725,200
1701898314277,POST,645,200
1701898314239,POST,683,200
1701898314225,POST,713,200
1701898314103,POST,835,200
1701898314286,POST,661,200
1701898314249,POST,699,200
1701898314274,POST,674,200
1701898314249,POST,717,200
1701898314251,POST,715,200
1701898314082,POST,884,200
1701898314424,POST,559,200
1701898314274,POST,719,200
1701898314251,POST,743,200
1701898314252,POST,743,200
1701898314246,POST,749,200
1701898314341,POST,656,200
1701898314185,POST,819,200
1701898314103,POST,1103,200
1701898314235,POST,972,200
1701898314318,POST,920,200
1701898314318,POST,932,200
1701898314335,POST,915,200
1701898314286,POST,965,200
1701898314318,POST,933,200
1701898314350,POST,943,200
1701898314276,POST,1017,200
1701898314335,POST,969,200
1701898314378,POST,927,200
1701898314336,POST,969,200
1701898314377,POST,929,200
1701898314378,POST,928,200
1701898314424,POST,883,200
1701898314122,POST,1185,200
1701898314483,POST,833,200
1701898314336,POST,980,200
1701898314275,POST,1053,200
1701898314327,POST,1004,200
1701898314286,POST,1056,200
1701898314431,POST,922,200
1701898314525,POST,828,200
1701898314486,POST,879,200
1701898314581,POST,785,200
1701898314578,POST,788,200
1701898314429,POST,937,200
1701898314481,POST,902,200
1701898314424,POST,990,200
1701898314460,POST,954,200
1701898314485,POST,931,200
1701898314631,POST,785,200
1701898314442,POST,974,200
1701898314350,POST,1077,200
1701898314538,POST,889,200
1701898314528,POST,920,200
1701898314563,POST,885,200
1701898314486,POST,962,200
1701898314468,POST,980,200
1701898314486,POST,977,200
1701898314538,POST,925,200
1701898314460,POST,1016,200
1701898314698,POST,778,200
1701898314485,POST,994,200
1701898314644,POST,835,200
1701898314551,POST,928,200
1701898314525,POST,954,200
1701898314619,POST,860,200
1701898314474,POST,1005,200
1701898314625,POST,878,200
1701898314580,POST,928,200
1701898314592,POST,916,200
1701898314538,POST,970,200
1701898314524,POST,984,200
1701898314592,POST,916,200
1701898314624,POST,929,200
1701898314581,POST,978,200
1701898314640,POST,922,200
1701898314611,POST,951,200
1701898314563,POST,1014,200
1701898314687,POST,890,200
1701898314640,POST,949,200
1701898314610,POST,982,200
1701898314487,POST,1105,200
1701898314592,POST,1013,200
1701898314625,POST,980,200
1701898314644,POST,990,200
1701898314705,POST,1005,200
1701898314687,POST,1024,200
1701898314823,POST,914,200
1701898314810,POST,931,200
1701898314759,POST,988,200
1701898314825,POST,923,200
1701898314750,POST,998,200
1701898314983,POST,770,200
1701898314762,POST,992,200
1701898314758,POST,1003,200
1701898314815,POST,947,200
1701898314759,POST,1003,200
1701898314751,POST,1015,200
1701898314823,POST,944,200
1701898314763,POST,1012,200
1701898314715,POST,1060,200
1701898314894,POST,887,200
1701898314893,POST,895,200
1701898314909,POST,883,200
1701898314938,POST,854,200
1701898314737,POST,1055,200
1701898314815,POST,977,200
1701898314755,POST,1037,200
1701898314922,POST,876,200
1701898314690,POST,1117,200
1701898314638,POST,1169,200
1701898314699,POST,1108,200
1701898314634,POST,1177,200
1701898314638,POST,1173,200
1701898314701,POST,1118,200
1701898314938,POST,883,200
1701898314715,POST,1111,200
1701898314814,POST,1016,200
1701898314893,POST,944,200
1701898314755,POST,1082,200
1701898314801,POST,1052,200
1701898314826,POST,1028,200
1701898314909,POST,945,200
1701898314802,POST,1069,200
1701898314893,POST,978,200
1701898314893,POST,978,200
1701898314823,POST,1061,200
1701898314813,POST,1071,200
1701898314909,POST,976,200
1701898315293,POST,592,200
1701898314837,POST,1048,200
1701898314922,POST,978,200
1701898314909,POST,991,200
1701898314894,POST,1006,200
1701898314814,POST,1086,200
1701898314966,POST,947,200
1701898314947,POST,966,200
1701898314948,POST,965,200
1701898315004,POST,924,200
1701898314948,POST,981,200
1701898314966,POST,963,200
1701898314966,POST,963,200
1701898315250,POST,680,200
1701898315328,POST,618,200
1701898314993,POST,965,200
1701898314997,POST,961,200
1701898314995,POST,963,200
1701898314995,POST,974,200
1701898315207,POST,763,200
1701898314994,POST,1016,200
1701898315353,POST,663,200
1701898315365,POST,651,200
1701898315251,POST,765,200
1701898315383,POST,635,200
1701898315342,POST,676,200
1701898315206,POST,822,200
1701898315307,POST,724,200
1701898315331,POST,700,200
1701898315304,POST,741,200
1701898315293,POST,764,200
1701898315305,POST,752,200
1701898315479,POST,583,200
1701898315306,POST,756,200
1701898315238,POST,846,200
1701898315316,POST,770,200
1701898315251,POST,839,200
1701898315306,POST,784,200
1701898315305,POST,786,200
1701898315353,POST,743,200
1701898315307,POST,793,200
1701898315366,POST,740,200
1701898315366,POST,766,200
1701898315316,POST,818,200
1701898315366,POST,769,200
1701898315250,POST,890,200
1701898315448,POST,708,200
1701898315414,POST,742,200
1701898315416,POST,741,200
1701898315427,POST,730,200
1701898315463,POST,698,200
1701898315414,POST,770,200
1701898315427,POST,758,200
1701898315448,POST,742,200
1701898315476,POST,721,200
1701898315463,POST,735,200
1701898315479,POST,719,200
1701898315479,POST,721,200
1701898315448,POST,752,200
1701898315416,POST,785,200
1701898315476,POST,725,200
1701898315479,POST,725,200
1701898315553,POST,656,200
1701898315577,POST,634,200
1701898315508,POST,708,200
1701898315508,POST,710,200
1701898315503,POST,716,200
1701898315508,POST,741,200
1701898315508,POST,744,200
1701898315562,POST,690,200
1701898315508,POST,752,200
1701898315562,POST,699,200
1701898315577,POST,687,200
1701898315559,POST,705,200
1701898315747,POST,517,200
1701898315592,POST,672,200
1701898315592,POST,676,200
1701898315634,POST,642,200
1701898315605,POST,671,200
1701898315479,POST,798,200
1701898315589,POST,688,200
1701898315448,POST,842,200
1701898315479,POST,827,200
1701898315416,POST,893,200
1701898315766,POST,565,200
1701898315754,POST,589,200
1701898315748,POST,595,200
1701898315737,POST,636,200
1701898315710,POST,663,200
1701898315748,POST,644,200
1701898315711,POST,684,200
1701898315761,POST,634,200
1701898315753,POST,642,200
1701898315792,POST,603,200
1701898315605,POST,790,200
1701898315792,POST,615,200
1701898315775,POST,635,200
1701898315762,POST,648,200
1701898315781,POST,629,200
1701898315741,POST,669,200
1701898315775,POST,636,200
1701898315767,POST,684,200
1701898315788,POST,678,200
1701898315792,POST,685,200
1701898315830,POST,649,200
1701898315807,POST,673,200
1701898315792,POST,688,200
1701898315821,POST,667,200
1701898315792,POST,703,200
1701898315811,POST,694,200
1701898315807,POST,701,200
1701898315811,POST,697,200
1701898315819,POST,696,200
1701898315798,POST,717,200
1701898315871,POST,662,200
1701898315884,POST,649,200
1701898315807,POST,727,200
1701898315900,POST,660,200
1701898315854,POST,709,200
1701898315837,POST,735,200
1701898315853,POST,720,200
1701898315884,POST,690,200
1701898315871,POST,715,200
1701898315900,POST,686,200
1701898315854,POST,732,200
1701898315837,POST,749,200
1701898315885,POST,704,200
1701898315900,POST,689,200
1701898315885,POST,713,200
1701898315871,POST,727,200
1701898315900,POST,701,200
1701898315826,POST,776,200
1701898315762,POST,854,200
1701898316016,POST,601,200
1701898315885,POST,745,200
1701898315929,POST,713,200
1701898315913,POST,729,200
1701898316018,POST,669,200
1701898315970,POST,719,200
1701898315913,POST,776,200
1701898315958,POST,732,200
1701898315946,POST,755,200
1701898315969,POST,733,200
1701898316031,POST,671,200
1701898316016,POST,686,200
1701898316018,POST,687,200
1701898315958,POST,747,200
1701898315913,POST,811,200
1701898316062,POST,662,200
1701898316045,POST,679,200
1701898315929,POST,795,200
1701898316016,POST,708,200
1701898316028,POST,696,200
1701898315929,POST,808,200
1701898316057,POST,694,200
1701898316062,POST,704,200
1701898316010,POST,760,200
1701898316096,POST,681,200
1701898316086,POST,691,200
1701898316031,POST,747,200
1701898316140,POST,639,200
1701898316201,POST,579,200
1701898316057,POST,725,200
1701898316106,POST,687,200
1701898315958,POST,835,200
1701898316084,POST,709,200
1701898316100,POST,693,200
1701898315930,POST,865,200
1701898316135,POST,660,200
1701898315929,POST,877,200
1701898316090,POST,745,200
1701898316090,POST,745,200
1701898316132,POST,703,200
1701898316216,POST,620,200
1701898316198,POST,643,200
1701898316161,POST,689,200
1701898316156,POST,710,200
1701898316091,POST,787,200
1701898316134,POST,744,200
1701898316157,POST,725,200
1701898316185,POST,705,200
1701898316209,POST,681,200
1701898316197,POST,693,200
1701898316198,POST,693,200
1701898316157,POST,734,200
1701898316200,POST,703,200
1701898316190,POST,717,200
1701898316184,POST,732,200
1701898316204,POST,712,200
1701898316156,POST,769,200
1701898316201,POST,724,200
1701898316252,POST,694,200
1701898316218,POST,755,200
1701898316264,POST,722,200
1701898316219,POST,767,200
1701898316264,POST,722,200
1701898316200,POST,795,200
1701898316488,POST,508,200
1701898316466,POST,530,200
1701898316260,POST,736,200
1701898316276,POST,725,200
1701898316264,POST,737,200
1701898316261,POST,740,200
1701898316268,POST,742,200
